customer_id,region,contract_type,monthly_charges,age,tenure_months,monthly_charges,avg_monthly_usage_gb,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,autopay_enabled,paperless_billing,premium_support,streaming_bundle,churn_probability,predicted_churn,risk_band,churned,retention_priority,risk_summary,recommended_action
CUST-003787,LATAM,one-year,80.51,60,40,80.51,428.53,0,1,1,0,17.09,66.7,1,15,1,1,1,0,1,0.08886203564369219,0,low,0,Monitor only,Falling product engagement; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005312,North America,month-to-month,63.47,19,30,63.47,525.11,1,1,1,0,12.47,75.4,8,11,1,1,1,0,1,0.08878043812534613,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008746,Europe,one-year,85.32,73,20,85.32,345.17,1,0,0,0,9.13,53.8,24,0,1,1,1,0,0,0.08875137245931063,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008995,Europe,two-year,137.48,31,13,137.48,273.92,2,0,0,0,8.8,80.0,58,7,1,1,1,0,0,0.08873692469212094,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001775,Europe,month-to-month,82.9,56,11,82.9,548.59,3,1,0,0,4.8,80.8,56,10,2,0,0,1,1,0.08870669721037765,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012633,LATAM,one-year,50.66,20,3,50.66,409.96,3,0,0,1,9.5,70.3,64,9,0,0,1,0,0,0.08870445252106762,0,low,0,Monitor only,High support friction; Early-life churn risk,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002999,LATAM,two-year,103.1,77,29,103.1,306.72,1,1,0,0,4.28,66.3,21,11,3,1,1,1,0,0.0886791298820832,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012551,Europe,month-to-month,133.06,53,40,133.06,307.02,1,0,0,1,15.01,64.9,83,11,3,1,1,1,0,0.08867460257048965,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011555,APAC,month-to-month,70.0,28,44,70.0,399.29,4,0,0,0,16.44,51.0,47,11,4,1,1,0,1,0.08865565303474926,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010933,APAC,month-to-month,105.96,37,27,105.96,648.07,3,0,1,0,13.11,73.7,36,4,1,1,1,0,0,0.08857435639533083,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011177,Europe,two-year,90.64,67,13,90.64,364.64,3,0,0,0,7.86,68.6,19,1,0,1,1,0,0,0.08856340241041462,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-008601,Europe,two-year,76.23,24,6,76.23,416.2,1,2,0,1,12.03,61.8,49,10,1,1,1,0,0,0.08855543450940745,0,low,0,Monitor only,Billing instability; Early-life churn risk,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000679,North America,one-year,102.36,41,25,102.36,309.99,2,0,0,0,14.33,79.3,25,9,0,1,1,0,0,0.08853781584897047,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002638,North America,month-to-month,128.57,76,15,128.57,369.64,1,0,0,0,7.16,88.7,30,3,2,1,0,0,1,0.08853115923954905,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005082,Europe,one-year,58.3,36,18,58.3,416.29,1,1,0,1,19.59,57.1,28,21,3,1,1,0,0,0.08852098284484092,0,low,0,Monitor only,Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-001638,LATAM,two-year,97.07,46,20,97.07,513.72,0,0,0,1,6.91,67.9,-4,9,1,1,1,1,0,0.08842472491765412,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000816,LATAM,one-year,96.32,72,27,96.32,382.78,3,0,0,2,6.25,79.8,20,9,1,1,1,0,0,0.08839249696246745,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002093,Europe,one-year,121.77,37,22,121.77,538.2,1,3,0,0,10.24,87.4,61,1,1,0,1,0,1,0.08838984475090844,0,low,0,Monitor only,Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005432,Europe,two-year,110.56,30,49,110.56,252.59,1,0,1,0,6.56,68.6,1,4,1,1,1,0,0,0.08836245122925998,0,low,0,Monitor only,Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005206,North America,two-year,76.59,43,25,76.59,327.44,3,1,0,1,11.94,76.1,39,13,3,0,1,0,0,0.08834148417412731,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002823,North America,month-to-month,72.66,30,22,72.66,287.67,0,1,0,1,5.41,81.5,27,1,1,1,1,0,1,0.08825674840654445,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003338,LATAM,one-year,57.29,34,10,57.29,,1,0,0,2,7.19,77.7,33,8,0,0,1,1,1,0.08824626746474809,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003563,LATAM,month-to-month,75.94,23,13,75.94,507.32,1,0,0,0,4.25,87.6,20,11,1,1,0,0,0,0.0882258213556332,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-004021,North America,two-year,60.39,71,21,60.39,388.82,1,0,1,0,10.5,37.5,20,0,0,1,1,0,0,0.08806024373056623,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005956,APAC,two-year,50.74,59,53,50.74,346.98,2,1,3,0,11.32,62.3,53,0,0,0,1,0,0,0.08805513426581633,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012148,APAC,one-year,95.84,59,48,95.84,46.72,2,0,0,0,10.83,64.4,34,0,1,1,0,0,1,0.08795259316853458,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009406,Europe,month-to-month,62.97,54,29,62.97,609.53,1,1,3,0,19.84,45.0,50,0,3,1,1,0,0,0.08794133076785425,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000410,LATAM,month-to-month,77.01,58,37,77.01,481.69,3,0,1,2,10.22,63.6,70,12,1,1,1,1,0,0.0878798031864291,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014704,North America,one-year,76.07,63,32,76.07,334.97,3,1,1,0,0.0,77.1,67,12,1,0,0,0,0,0.08780172230646013,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005089,LATAM,month-to-month,55.39,34,32,55.39,379.28,1,0,1,0,4.36,73.3,53,0,0,0,1,0,1,0.0877500021164534,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010784,North America,two-year,80.64,55,12,80.64,510.46,2,2,0,2,5.78,69.8,65,8,3,0,1,0,0,0.08774641264868976,0,low,0,Monitor only,Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007916,LATAM,month-to-month,76.84,27,35,76.84,520.63,0,0,0,0,9.38,49.0,53,9,0,1,1,0,1,0.08770528634184546,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007826,North America,one-year,130.1,62,10,130.1,515.34,3,0,2,0,7.34,59.0,64,9,3,1,1,0,1,0.08769637172193243,0,low,0,Monitor only,High support friction; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011288,LATAM,month-to-month,100.31,51,19,100.31,490.7,1,0,0,0,8.82,61.3,32,0,2,1,1,1,1,0.08768169400199712,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012144,North America,month-to-month,97.64,61,64,97.64,390.69,5,0,0,0,14.91,80.2,80,13,1,0,1,0,0,0.08767622757667333,0,low,0,Monitor only,Month-to-month commitment; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002133,LATAM,two-year,109.81,44,75,109.81,358.7,1,0,1,1,,71.4,10,14,2,0,1,1,0,0.08760357668267536,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-006712,APAC,two-year,103.0,66,33,103.0,297.39,3,0,0,0,10.98,57.5,33,2,2,1,1,0,0,0.08758861877512843,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014468,North America,one-year,49.71,26,17,49.71,427.29,2,0,1,0,6.7,49.2,41,5,1,0,1,0,1,0.08757212360424024,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009714,APAC,two-year,73.23,52,23,73.23,447.94,3,1,1,1,12.66,55.9,86,12,2,0,1,0,0,0.08756331841181413,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011730,North America,month-to-month,64.94,43,29,64.94,455.74,1,0,0,0,9.51,90.4,-23,7,1,1,1,0,0,0.08754728614556181,0,low,0,Monitor only,Month-to-month commitment; Weak customer advocacy,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-012337,North America,one-year,118.78,32,17,118.78,539.37,3,0,0,0,11.62,76.2,44,0,2,0,1,0,1,0.08753784822805671,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000639,APAC,month-to-month,105.43,61,41,105.43,530.15,1,0,1,0,12.68,57.1,59,15,2,1,1,0,1,0.08753674088450726,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-010085,APAC,one-year,94.55,29,36,94.55,500.57,2,0,2,0,12.04,59.1,19,10,1,1,1,0,0,0.08751532909759645,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011078,Europe,month-to-month,70.81,56,32,70.81,376.31,1,0,1,0,9.76,71.8,31,9,0,1,0,0,1,0.0874560654499366,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009553,Europe,two-year,135.44,43,44,135.44,382.04,1,1,0,0,7.01,48.1,29,7,3,1,1,0,1,0.08744432466209928,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002594,North America,one-year,97.31,71,43,97.31,264.56,1,0,0,0,,,33,13,0,1,1,0,0,0.08739491914193834,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003444,Europe,one-year,106.15,26,13,106.15,425.79,4,0,0,0,5.95,57.7,57,15,2,1,1,0,1,0.08736985895708793,0,low,0,Monitor only,High support friction; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000859,Europe,one-year,96.63,63,38,96.63,428.29,0,0,1,0,7.62,,7,5,1,0,1,0,0,0.0873094492197352,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013504,North America,one-year,111.01,37,15,111.01,269.72,1,1,0,0,7.08,64.2,51,11,4,1,1,0,0,0.08728207110055311,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-007257,Europe,one-year,93.06,49,60,93.06,288.22,3,0,1,0,7.79,83.9,39,22,1,0,1,0,0,0.08726356882399436,0,low,0,Monitor only,High support friction; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-013359,Europe,one-year,78.58,59,16,78.58,351.62,1,1,0,0,0.0,64.8,19,0,0,1,1,0,0,0.08725479035611719,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009443,APAC,month-to-month,75.01,77,34,75.01,668.96,1,2,1,1,5.21,60.9,45,13,1,1,1,0,0,0.0872464863508209,0,low,0,Monitor only,Month-to-month commitment; Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005640,Europe,one-year,93.87,49,14,93.87,325.33,2,0,0,0,5.53,50.1,25,11,4,1,1,1,1,0.08722607881314762,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-003629,APAC,month-to-month,96.33,63,41,96.33,545.16,3,1,0,1,19.24,86.6,26,16,2,1,1,0,1,0.08709721370439168,0,low,0,Monitor only,Month-to-month commitment; High support friction; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-009763,APAC,month-to-month,76.23,28,18,76.23,521.32,1,0,1,1,14.68,58.1,31,0,2,1,1,0,0,0.0870593226400263,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002985,North America,one-year,78.24,45,7,78.24,123.65,1,0,1,0,3.44,77.8,51,1,2,0,0,1,0,0.08696300279992565,0,low,0,Monitor only,Routine monitoring,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011842,APAC,month-to-month,56.85,32,21,56.85,494.79,1,0,0,1,17.24,99.0,9,16,1,0,1,0,0,0.0868239869668343,0,low,0,Monitor only,Month-to-month commitment; Falling product engagement,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-011437,North America,month-to-month,110.78,64,33,110.78,,1,0,0,0,10.72,93.5,54,3,0,0,1,0,0,0.08680269776862574,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014222,North America,two-year,80.8,23,24,80.8,393.84,0,0,2,0,15.76,69.9,31,25,1,1,0,0,0,0.08673950101362912,0,low,0,Monitor only,Falling product engagement; Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-000921,North America,month-to-month,43.9,50,19,43.9,405.42,1,1,1,2,6.74,84.8,8,9,2,1,1,0,0,0.08670246445934676,0,low,0,Monitor only,Month-to-month commitment,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002176,Europe,month-to-month,74.48,45,6,74.48,693.5,1,0,2,0,8.89,65.1,16,5,2,1,1,0,0,0.0866996743846774,0,low,0,Monitor only,Month-to-month commitment; Recent service disruption; Early-life churn risk,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002976,APAC,two-year,110.23,30,13,110.23,465.94,3,0,1,0,6.75,60.5,22,0,1,1,1,1,0,0.08662701135665417,0,low,0,Monitor only,High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-002051,LATAM,one-year,58.38,38,26,58.38,255.62,1,1,3,0,6.9,67.0,46,5,3,1,1,0,1,0.08660644348921719,0,low,0,Monitor only,Recent service disruption,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-005487,LATAM,two-year,62.64,33,34,62.64,586.83,5,2,0,0,1.79,59.6,29,6,2,0,1,0,1,0.08658323491812715,0,low,0,Monitor only,Billing instability; High support friction,Keep in standard success cadence and watch for renewed support or billing friction.
CUST-014421,LATAM,month-to-month,122.28,52,53,122.28,,2,2,1,0,8.63,99.0,38,2,2,1,0,0,0,0.0865800042117716,0,low,0,Monitor only,Month-to-month commitment; Billing instability,Keep in standard success cadence and watch for renewed support or billing friction.
