customer_id,region,contract_type,payment_method,internet_tier,age,tenure_months,monthly_charges,avg_monthly_usage_gb,autopay_enabled,paperless_billing,premium_support,streaming_bundle,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products,churn_probability_signal,churned
CUST-005884,LATAM,month-to-month,invoice,fiber,30,45,139.3,221.76,0,1,0,1,3,2,0,0,12.72,61.6,39,1,2,0.487665,1
CUST-005885,Europe,one-year,bank-transfer,fiber,40,22,78.04,281.36,1,1,1,1,2,0,1,1,11.89,57.7,34,16,1,0.008738,0
CUST-005886,North America,month-to-month,credit-card,cable,35,3,95.08,351.11,1,0,0,0,2,0,0,0,14.24,64.0,23,11,2,0.067829,0
CUST-005887,North America,month-to-month,digital-wallet,cable,61,38,117.22,449.37,1,1,0,1,2,0,1,0,8.83,75.4,66,7,2,0.001809,0
CUST-005888,North America,month-to-month,credit-card,fiber,41,2,70.84,399.29,0,1,1,0,0,1,1,0,7.96,92.5,35,3,3,0.003785,0
CUST-005889,APAC,month-to-month,credit-card,cable,52,35,73.63,497.76,1,1,0,1,2,1,0,0,4.79,56.5,30,0,1,0.004988,0
CUST-005890,North America,one-year,credit-card,cable,69,35,120.36,454.04,1,1,1,0,2,0,0,1,12.96,56.4,35,11,1,0.003661,0
CUST-005891,LATAM,one-year,digital-wallet,fiber,40,34,119.6,497.75,0,0,0,0,2,1,0,0,5.85,60.3,54,9,1,0.007139,0
CUST-005892,Europe,month-to-month,digital-wallet,fiber,76,26,67.97,227.08,0,1,1,1,3,1,1,1,7.6,43.0,42,10,0,0.311428,0
CUST-005893,Europe,month-to-month,bank-transfer,fiber,30,19,66.88,422.42,0,1,1,1,2,0,2,0,,94.5,66,11,3,0.000908,0
CUST-005894,APAC,two-year,credit-card,cable,23,11,104.88,433.0,0,1,1,0,0,0,0,1,13.25,79.2,62,14,3,0.000649,0
CUST-005895,North America,month-to-month,digital-wallet,5g,30,96,104.68,,1,1,0,0,2,0,0,0,6.81,71.3,6,14,0,0.002877,0
CUST-005896,APAC,one-year,credit-card,5g,47,18,77.53,405.24,0,1,0,1,1,0,1,1,10.93,80.8,69,9,1,0.000931,0
CUST-005897,North America,month-to-month,credit-card,cable,20,36,97.82,612.84,0,1,1,0,3,1,0,0,11.5,83.0,-19,7,3,0.012595,0
CUST-005898,APAC,one-year,digital-wallet,fiber,40,12,64.63,411.91,1,0,0,1,1,1,0,1,7.12,,70,2,3,0.000111,0
CUST-005899,Europe,one-year,digital-wallet,fiber,37,29,103.49,266.68,1,1,0,1,3,2,0,0,,66.3,44,8,1,0.020312,0
CUST-005900,North America,month-to-month,credit-card,cable,37,31,97.09,266.87,1,1,0,0,1,0,0,1,2.95,62.3,32,8,0,0.032109,0
CUST-005901,APAC,one-year,credit-card,fiber,30,7,51.61,341.07,1,1,1,1,2,0,0,0,5.18,72.8,42,11,2,0.000553,0
CUST-005902,North America,one-year,digital-wallet,cable,48,7,82.43,266.26,1,1,0,0,3,0,2,0,2.58,92.3,-2,15,1,0.018765,0
CUST-005903,North America,month-to-month,credit-card,5g,35,35,83.58,627.34,1,1,0,0,3,0,0,0,12.13,73.2,14,14,0,0.006271,0
CUST-005904,APAC,one-year,bank-transfer,fiber,61,22,106.29,595.62,1,1,0,1,1,1,0,0,17.02,66.7,-11,17,6,0.00256,0
CUST-005905,Europe,month-to-month,digital-wallet,fiber,53,9,66.5,339.8,1,1,1,0,2,0,1,0,11.74,79.5,51,5,0,0.005548,0
CUST-005906,LATAM,month-to-month,bank-transfer,cable,53,6,117.81,462.8,1,1,1,0,1,2,3,1,9.23,82.8,15,6,0,0.17681,0
CUST-005907,Europe,two-year,bank-transfer,fiber,64,27,92.51,369.08,1,1,0,1,3,0,3,0,15.47,39.8,43,7,2,0.014577,0
CUST-005908,Europe,two-year,digital-wallet,fiber,44,53,116.37,380.78,0,0,0,0,0,2,1,0,16.63,89.5,79,17,0,0.001196,0
CUST-005909,North America,month-to-month,invoice,cable,28,32,58.35,326.19,1,1,0,0,1,0,3,1,5.49,49.0,20,13,0,0.213257,0
CUST-005910,North America,one-year,digital-wallet,fiber,61,31,97.85,481.11,1,1,0,1,1,0,1,0,15.65,75.9,24,8,3,0.000532,0
CUST-005911,LATAM,month-to-month,credit-card,fiber,74,31,95.37,387.74,1,1,0,1,2,0,0,1,10.27,77.3,64,9,1,0.003542,0
CUST-005912,North America,one-year,invoice,5g,43,10,96.18,360.97,0,1,0,1,1,5,1,0,16.11,66.2,8,15,4,0.466235,0
CUST-005913,Europe,month-to-month,bank-transfer,fiber,61,3,99.63,358.02,1,1,0,0,2,1,0,0,0.0,66.2,12,1,0,0.095208,0
CUST-005914,North America,two-year,credit-card,fiber,57,16,97.89,543.33,1,1,0,1,1,0,2,0,0.0,,31,21,1,0.003058,0
CUST-005915,North America,month-to-month,credit-card,cable,21,11,38.11,301.4,1,1,1,0,0,0,1,0,7.45,67.5,34,8,2,0.003471,0
CUST-005916,Europe,month-to-month,credit-card,fiber,28,12,131.25,334.37,1,1,0,1,0,0,0,0,12.88,78.0,22,0,3,0.009928,0
CUST-005917,APAC,two-year,credit-card,fiber,59,40,76.21,325.85,0,0,0,0,1,1,0,0,0.0,72.5,3,11,0,0.007321,0
CUST-005918,APAC,month-to-month,digital-wallet,5g,39,48,77.67,500.95,1,1,0,0,0,0,0,0,8.87,39.4,47,18,3,0.003735,0
CUST-005919,APAC,month-to-month,credit-card,cable,34,5,93.36,614.09,1,1,0,0,1,1,0,1,7.22,61.6,48,13,2,0.0111,0
CUST-005920,North America,month-to-month,credit-card,fiber,52,5,103.35,323.29,1,1,1,1,3,0,0,1,3.31,79.9,14,19,5,0.022243,0
CUST-005921,Europe,one-year,digital-wallet,cable,51,41,60.25,590.74,1,1,0,1,1,0,0,0,11.8,76.4,33,16,3,5.4e-05,0
CUST-005922,North America,month-to-month,credit-card,fiber,73,35,56.05,554.57,0,1,0,1,2,1,3,0,5.29,76.1,56,3,2,0.002136,0
CUST-005923,APAC,one-year,bank-transfer,5g,76,23,127.35,284.15,1,1,0,0,1,1,3,0,2.77,65.0,53,8,0,0.03008,0
CUST-005924,North America,month-to-month,invoice,cable,20,78,83.63,437.33,0,1,0,1,1,1,0,2,7.4,74.5,24,5,1,0.006699,0
CUST-005925,Europe,one-year,credit-card,cable,45,48,99.11,270.89,0,1,0,1,1,1,1,0,2.01,47.5,60,9,4,0.003961,0
CUST-005926,North America,two-year,credit-card,fiber,61,37,67.54,366.39,0,0,0,0,0,1,1,0,11.14,67.6,95,15,1,0.000476,0
CUST-005927,APAC,month-to-month,credit-card,fiber,39,24,130.64,229.95,0,1,0,1,1,1,4,0,12.54,97.2,26,20,2,0.335881,0
CUST-005928,APAC,one-year,bank-transfer,fiber,47,9,111.96,355.56,0,1,1,1,2,0,1,0,11.29,,28,7,2,0.010431,0
CUST-005929,APAC,month-to-month,credit-card,cable,59,51,78.54,375.41,1,1,0,1,1,2,2,0,9.06,69.9,63,3,2,0.00303,0
CUST-005930,North America,month-to-month,invoice,cable,62,12,128.78,288.62,1,0,0,1,1,0,0,0,9.2,54.6,-3,20,1,0.631641,0
CUST-005931,LATAM,two-year,digital-wallet,fiber,74,33,107.98,460.61,1,1,0,1,2,1,1,0,0.68,77.7,71,2,1,0.000253,0
CUST-005932,North America,two-year,bank-transfer,fiber,25,59,111.47,551.55,1,0,0,1,2,0,0,2,5.66,85.1,56,29,2,0.000123,0
CUST-005933,North America,two-year,invoice,fiber,45,12,113.24,474.29,0,1,0,1,0,1,0,0,7.11,77.7,13,6,0,0.012344,0
CUST-005934,North America,two-year,credit-card,fiber,53,21,83.06,248.59,1,1,0,0,0,0,0,0,12.94,93.6,69,5,2,9e-05,0
CUST-005935,North America,month-to-month,digital-wallet,5g,71,18,135.28,563.36,0,1,0,0,2,0,0,0,7.64,69.0,77,5,0,0.010487,0
CUST-005936,Europe,one-year,digital-wallet,cable,43,24,134.09,432.6,1,1,0,0,0,0,3,0,8.47,58.6,7,0,3,0.009646,0
CUST-005937,North America,month-to-month,bank-transfer,cable,22,45,135.01,305.71,1,1,1,1,1,1,1,1,12.18,71.7,19,3,3,0.018638,0
CUST-005938,Europe,two-year,bank-transfer,5g,37,11,36.53,385.73,1,1,1,1,0,1,1,1,3.55,63.4,45,5,2,0.000253,0
CUST-005939,APAC,one-year,credit-card,cable,73,19,92.92,568.27,1,0,0,1,4,1,0,1,11.06,69.3,32,11,2,0.003049,0
CUST-005940,APAC,month-to-month,digital-wallet,fiber,20,7,100.73,406.48,1,1,0,1,1,0,0,0,0.62,,44,2,1,0.00528,0
CUST-005941,APAC,two-year,bank-transfer,cable,74,30,84.43,338.42,0,0,0,1,1,0,0,0,13.26,79.7,13,12,2,0.002419,0
CUST-005942,Europe,one-year,digital-wallet,fiber,50,18,92.29,393.68,1,0,0,1,2,0,0,0,2.98,70.7,38,5,2,0.000789,0
CUST-005943,North America,two-year,digital-wallet,fiber,31,5,91.32,236.01,1,0,0,0,2,0,1,0,3.44,49.4,51,4,0,0.015098,0
CUST-005944,APAC,one-year,bank-transfer,cable,39,30,124.35,305.86,1,1,0,0,0,0,2,0,9.98,80.0,63,6,0,0.001908,0
CUST-005945,North America,two-year,invoice,fiber,39,36,121.06,486.0,0,1,0,0,3,3,0,1,18.11,47.7,-23,9,1,0.606586,0
CUST-005946,North America,one-year,credit-card,cable,73,19,100.43,388.38,1,1,0,0,1,0,0,0,7.08,54.9,10,7,0,0.011628,0
CUST-005947,North America,one-year,credit-card,fiber,66,41,102.69,362.51,1,1,0,1,1,1,1,1,9.17,65.7,49,8,3,0.001215,0
CUST-005948,APAC,one-year,credit-card,fiber,63,19,92.79,404.89,1,1,1,1,1,0,0,0,6.18,79.1,0,15,1,0.002167,0
CUST-005949,Europe,month-to-month,credit-card,fiber,19,16,140.33,501.95,1,1,1,1,1,0,1,1,4.47,68.4,12,0,0,0.024658,0
CUST-005950,APAC,month-to-month,bank-transfer,fiber,24,10,101.2,738.92,1,0,0,0,2,0,1,3,8.8,76.4,33,5,0,0.006921,0
CUST-005951,North America,two-year,credit-card,fiber,70,96,134.03,42.5,0,0,0,0,1,2,0,1,8.69,55.9,25,6,1,0.034158,0
CUST-005952,Europe,two-year,bank-transfer,fiber,37,33,115.48,400.3,1,1,1,0,0,0,0,2,4.67,63.7,59,11,2,0.000397,0
CUST-005953,Europe,two-year,invoice,fiber,30,29,106.34,365.74,0,0,0,1,2,0,0,0,9.13,83.2,81,3,0,0.000859,0
CUST-005954,North America,month-to-month,digital-wallet,fiber,34,26,55.71,566.15,1,1,0,1,1,1,0,0,7.77,56.7,54,17,3,0.001571,0
CUST-005955,Europe,month-to-month,bank-transfer,fiber,57,41,121.74,390.42,1,1,1,0,1,1,0,0,6.44,63.0,41,3,2,0.006103,0
CUST-005956,APAC,two-year,invoice,fiber,59,53,50.74,346.98,0,1,0,0,2,1,3,0,11.32,62.3,53,0,0,0.00534,0
CUST-005957,Europe,month-to-month,digital-wallet,cable,35,29,87.59,372.07,1,1,0,0,2,0,0,2,14.34,85.4,34,0,1,0.004283,0
CUST-005958,North America,month-to-month,digital-wallet,cable,52,43,59.38,585.83,0,1,1,0,4,0,1,0,11.73,70.9,47,0,1,0.001406,0
CUST-005959,APAC,month-to-month,credit-card,fiber,67,48,115.65,184.1,1,1,0,1,2,0,2,1,17.33,70.6,34,15,2,0.086283,0
CUST-005960,North America,two-year,bank-transfer,cable,40,51,82.37,440.4,1,1,1,0,0,0,0,0,0.63,69.7,28,15,3,7.3e-05,0
CUST-005961,North America,one-year,credit-card,5g,26,23,107.91,458.2,1,0,0,0,3,0,0,1,7.29,60.6,2,14,1,0.019591,0
CUST-005962,North America,month-to-month,credit-card,fiber,32,20,41.82,612.93,1,1,1,1,1,0,1,0,3.16,69.2,44,7,1,0.000309,0
CUST-005963,Europe,one-year,credit-card,5g,76,23,113.7,250.04,1,1,0,0,1,0,0,0,5.9,49.1,16,3,1,0.020824,0
CUST-005964,North America,month-to-month,digital-wallet,cable,44,27,112.26,335.95,1,1,0,0,6,0,0,0,12.37,79.6,18,6,0,0.091786,0
CUST-005965,APAC,one-year,credit-card,fiber,61,32,67.57,466.42,1,1,0,0,5,0,1,1,1.57,73.6,95,3,1,0.000171,0
CUST-005966,North America,one-year,bank-transfer,fiber,33,6,79.09,359.87,1,1,0,1,1,1,0,2,10.36,,35,4,0,0.003879,0
CUST-005967,APAC,one-year,bank-transfer,5g,69,42,124.34,204.68,1,1,0,1,3,0,0,3,13.68,69.3,42,2,2,0.007139,0
CUST-005968,North America,month-to-month,credit-card,fiber,30,14,98.84,523.08,1,0,1,1,1,1,1,0,7.8,73.7,68,9,4,0.001003,0
CUST-005969,Europe,month-to-month,credit-card,fiber,25,48,112.63,412.51,0,0,0,0,2,1,0,1,10.87,72.8,17,10,3,0.03556,0
CUST-005970,APAC,month-to-month,digital-wallet,fiber,67,13,49.77,302.96,1,1,0,1,4,0,1,4,5.73,72.5,3,10,3,0.072863,0
CUST-005971,Europe,two-year,invoice,fiber,55,26,88.25,275.56,0,1,1,1,1,2,0,1,19.57,59.9,-13,16,1,0.247801,0
CUST-005972,North America,month-to-month,digital-wallet,fiber,76,21,116.9,448.74,1,0,0,1,1,0,1,1,9.43,60.4,3,10,2,0.06062,0
CUST-005973,Europe,month-to-month,digital-wallet,fiber,50,5,74.72,249.24,1,1,0,1,1,1,0,1,11.98,72.1,71,8,1,0.013581,0
CUST-005974,LATAM,month-to-month,credit-card,cable,63,14,76.65,458.47,1,1,0,1,2,1,1,0,18.45,,3,12,3,0.038159,0
CUST-005975,LATAM,two-year,credit-card,fiber,49,57,91.99,780.78,1,1,0,0,2,0,1,1,12.93,97.4,5,17,1,8.3e-05,0
CUST-005976,North America,two-year,bank-transfer,5g,22,15,73.83,257.52,0,0,0,1,1,0,0,1,10.33,61.8,-11,18,1,0.055981,0
CUST-005977,APAC,month-to-month,invoice,5g,41,15,126.44,622.23,0,1,0,1,1,2,1,0,10.7,62.4,20,7,1,0.276432,0
CUST-005978,North America,one-year,credit-card,fiber,74,57,109.61,563.87,0,1,1,1,1,1,1,2,10.0,51.4,2,10,4,0.004042,0
CUST-005979,North America,month-to-month,credit-card,5g,75,33,92.18,336.85,1,1,0,1,2,0,1,0,7.56,43.3,8,0,1,0.068548,0
CUST-005980,APAC,two-year,digital-wallet,cable,45,14,142.85,368.08,1,1,0,1,2,0,0,3,15.19,81.8,46,12,4,0.002929,0
CUST-005981,Europe,two-year,bank-transfer,fiber,69,22,89.52,346.49,0,1,0,0,2,1,0,0,6.86,70.9,57,0,2,0.001545,0
CUST-005982,Europe,one-year,credit-card,fiber,34,73,104.42,452.67,0,1,0,0,0,1,1,0,3.91,62.7,-48,14,0,0.029139,0
CUST-005983,APAC,two-year,digital-wallet,fiber,37,51,70.43,417.16,1,1,0,1,1,1,0,0,13.88,70.7,54,4,2,9.2e-05,0
CUST-005984,North America,one-year,bank-transfer,5g,64,16,91.51,361.72,1,1,0,0,0,0,0,0,0.39,75.2,12,6,0,0.002089,0
CUST-005985,APAC,month-to-month,invoice,fiber,22,27,109.14,321.7,0,1,0,1,4,2,0,1,11.71,78.8,25,3,3,0.255609,0
CUST-005986,Europe,one-year,credit-card,cable,19,22,108.33,318.31,1,1,0,0,0,0,2,0,9.4,72.4,12,11,2,0.00816,0
CUST-005987,North America,one-year,bank-transfer,cable,33,22,70.74,514.29,1,1,0,0,0,0,1,1,9.77,61.7,44,12,2,0.000602,0
CUST-005988,Europe,month-to-month,credit-card,5g,20,25,61.23,287.58,1,1,0,0,3,0,2,2,12.04,57.9,19,0,2,0.0622,0
CUST-005989,LATAM,one-year,credit-card,5g,51,7,94.34,330.18,1,1,0,1,1,3,0,1,0.0,77.1,39,7,2,0.009008,0
CUST-005990,Europe,month-to-month,credit-card,fiber,63,12,101.9,504.57,0,1,0,1,6,1,0,0,6.75,70.7,15,9,0,0.248521,1
CUST-005991,North America,month-to-month,credit-card,fiber,56,44,45.13,356.91,0,1,0,1,1,0,0,1,1.08,79.3,4,14,3,0.00363,0
CUST-005992,APAC,two-year,credit-card,fiber,28,47,144.23,319.99,1,0,0,1,2,2,3,0,2.87,69.6,72,5,3,0.002966,0
CUST-005993,LATAM,month-to-month,bank-transfer,fiber,68,26,99.9,359.32,1,1,1,1,2,0,1,1,14.2,92.2,35,23,2,0.011525,0
CUST-005994,LATAM,two-year,credit-card,5g,46,20,43.75,639.67,1,1,1,0,2,1,2,1,6.66,72.5,59,14,1,0.000209,0
CUST-005995,Europe,month-to-month,credit-card,cable,36,21,102.49,284.72,1,1,0,1,1,0,1,0,6.86,58.8,-8,4,1,0.115949,0
CUST-005996,Europe,one-year,bank-transfer,5g,49,56,53.7,560.12,1,0,0,0,4,0,0,1,13.74,63.0,58,17,0,0.000318,0
CUST-005997,Europe,two-year,credit-card,fiber,28,61,67.72,332.14,1,1,0,0,0,1,1,1,13.3,43.7,59,8,3,0.00052,0
CUST-005998,APAC,two-year,credit-card,fiber,77,51,103.48,456.77,0,1,1,1,1,2,0,1,8.98,44.1,55,0,1,0.002282,0
CUST-005999,APAC,two-year,invoice,fiber,46,28,62.11,341.39,0,0,0,0,2,0,2,1,9.65,62.6,13,0,0,0.029421,0
CUST-006000,APAC,month-to-month,bank-transfer,fiber,38,20,69.49,519.52,1,1,0,0,3,1,0,1,7.93,61.2,37,12,3,0.012216,0
CUST-006001,Europe,month-to-month,digital-wallet,cable,59,36,112.77,242.55,0,1,0,0,4,1,2,0,1.31,79.7,43,9,1,0.161557,0
CUST-006002,North America,one-year,credit-card,cable,36,18,89.63,304.15,1,0,0,0,2,2,1,0,15.56,39.5,57,14,0,0.096425,1
CUST-006003,Europe,one-year,bank-transfer,cable,64,26,81.42,328.1,1,1,0,0,1,0,0,0,4.94,75.3,8,19,1,0.004068,0
CUST-006004,North America,two-year,credit-card,cable,46,26,88.17,445.3,1,1,0,1,0,0,0,0,6.68,75.5,64,7,0,0.000104,0
CUST-006005,North America,one-year,credit-card,fiber,70,24,133.11,411.63,1,1,0,0,0,1,0,0,11.55,49.8,57,22,3,0.009105,0
CUST-006006,Europe,month-to-month,digital-wallet,fiber,47,16,112.5,191.3,0,0,0,0,2,1,0,0,8.04,77.8,11,0,0,0.293333,0
CUST-006007,APAC,month-to-month,digital-wallet,cable,57,29,59.04,277.59,0,1,0,0,5,4,0,0,6.85,93.3,21,4,2,0.126084,0
CUST-006008,APAC,two-year,bank-transfer,fiber,51,19,128.28,623.02,1,1,0,1,2,0,2,0,13.26,65.9,21,18,2,0.005009,0
CUST-006009,APAC,one-year,credit-card,fiber,76,6,82.03,410.95,1,1,0,1,0,0,0,0,11.56,73.7,29,8,3,0.000717,0
CUST-006010,APAC,one-year,digital-wallet,fiber,70,8,90.15,152.6,1,1,0,1,1,1,1,4,0.0,67.4,32,19,2,0.069921,0
CUST-006011,APAC,one-year,bank-transfer,5g,45,21,68.89,485.04,1,0,1,0,1,0,1,1,9.6,90.8,40,0,4,4.4e-05,0
CUST-006012,APAC,two-year,bank-transfer,5g,60,12,81.03,416.01,1,1,0,1,2,0,1,0,11.73,76.1,-2,14,4,0.002525,0
CUST-006013,North America,two-year,bank-transfer,fiber,31,22,96.85,450.4,1,1,1,1,0,3,2,1,21.01,76.5,-3,17,4,0.009956,0
CUST-006014,Europe,month-to-month,bank-transfer,cable,69,8,93.89,475.6,1,1,0,0,3,0,0,1,4.53,59.4,-11,15,0,0.222363,0
CUST-006015,North America,two-year,credit-card,fiber,55,46,133.61,286.31,1,0,0,1,3,2,1,1,11.04,63.5,-6,1,0,0.073649,0
CUST-006016,North America,month-to-month,bank-transfer,fiber,41,19,64.86,461.29,1,1,1,1,0,0,0,0,,53.8,19,8,2,0.003185,0
CUST-006017,North America,month-to-month,credit-card,fiber,71,32,88.54,521.23,1,1,0,0,1,0,0,0,8.55,69.7,12,2,2,0.00258,0
CUST-006018,APAC,two-year,bank-transfer,fiber,64,48,41.87,370.46,1,1,1,1,1,0,0,1,9.69,,-34,7,4,0.000195,0
CUST-006019,APAC,month-to-month,bank-transfer,5g,28,45,78.34,561.67,0,1,0,1,4,2,0,3,7.98,46.1,17,15,1,0.241288,0
CUST-006020,LATAM,month-to-month,bank-transfer,fiber,75,29,117.02,193.01,1,1,0,1,1,1,2,0,3.53,56.6,63,1,2,0.055013,0
CUST-006021,LATAM,one-year,credit-card,cable,35,48,128.25,491.03,1,0,0,0,4,0,2,0,4.79,64.7,34,15,0,0.012149,0
CUST-006022,LATAM,two-year,bank-transfer,5g,23,11,130.27,,1,1,0,1,0,0,1,1,15.56,58.6,18,0,5,0.008467,0
CUST-006023,North America,month-to-month,bank-transfer,fiber,39,16,82.91,130.66,1,1,0,0,1,1,1,1,10.09,56.2,33,8,0,0.297003,0
CUST-006024,APAC,one-year,credit-card,cable,44,71,84.57,246.26,1,0,1,0,0,0,1,0,8.37,71.5,-28,11,1,0.002639,0
CUST-006025,APAC,one-year,credit-card,fiber,23,29,68.79,178.22,1,0,0,1,2,0,1,0,4.53,56.0,39,16,3,0.006167,0
CUST-006026,APAC,month-to-month,credit-card,fiber,54,33,87.36,586.55,1,1,0,0,1,0,0,1,8.29,56.5,55,3,0,0.002289,0
CUST-006027,North America,one-year,credit-card,fiber,44,22,120.33,311.07,1,0,0,1,2,0,1,0,5.87,43.0,-18,17,4,0.103696,0
CUST-006028,North America,one-year,bank-transfer,cable,53,20,112.0,464.29,0,0,0,1,4,1,2,1,8.56,46.8,29,12,2,0.138276,0
CUST-006029,LATAM,two-year,credit-card,fiber,48,16,79.83,335.02,1,1,0,1,2,1,0,0,12.85,60.4,35,6,2,0.004225,0
CUST-006030,North America,one-year,credit-card,fiber,49,35,84.23,616.12,1,1,0,1,1,0,1,0,9.84,76.7,23,13,3,0.000159,0
CUST-006031,Europe,two-year,credit-card,fiber,28,34,85.11,340.95,1,1,1,1,2,0,1,1,0.0,82.0,5,0,2,0.000389,0
CUST-006032,Europe,two-year,credit-card,cable,67,36,78.89,443.02,1,1,0,0,2,1,2,0,6.65,87.9,14,3,1,0.000724,0
CUST-006033,North America,month-to-month,credit-card,cable,55,28,97.6,307.83,1,1,0,0,1,0,1,2,12.2,64.2,16,12,0,0.117387,0
CUST-006034,North America,one-year,invoice,5g,31,13,109.77,497.35,0,1,0,0,2,0,1,0,0.42,96.7,67,11,0,0.001896,0
CUST-006035,LATAM,one-year,bank-transfer,cable,25,14,147.24,385.73,1,1,0,0,3,0,0,1,18.49,74.9,3,2,1,0.044855,0
CUST-006036,APAC,month-to-month,bank-transfer,fiber,75,18,92.29,478.69,1,1,0,0,3,0,0,4,5.17,49.0,49,9,0,0.070436,0
CUST-006037,LATAM,one-year,credit-card,fiber,49,47,108.69,215.03,1,0,0,0,2,0,0,0,10.39,,57,15,0,0.01073,0
CUST-006038,North America,one-year,invoice,fiber,66,31,67.76,464.43,0,1,0,1,1,4,2,0,9.22,73.5,-24,7,3,0.090168,0
CUST-006039,North America,month-to-month,bank-transfer,fiber,47,41,94.56,418.45,1,1,0,0,1,0,1,0,14.34,61.8,17,13,4,0.010167,0
CUST-006040,Europe,month-to-month,credit-card,cable,36,23,88.27,201.18,0,1,0,0,0,1,0,0,12.7,,25,9,1,0.178541,0
CUST-006041,Europe,one-year,digital-wallet,cable,36,34,107.99,150.61,1,0,0,1,3,0,1,1,10.91,61.4,-10,14,1,0.132307,0
CUST-006042,North America,month-to-month,credit-card,fiber,20,9,103.76,575.87,1,1,0,0,2,0,1,1,4.9,76.5,20,6,2,0.009528,0
CUST-006043,APAC,two-year,invoice,5g,51,19,108.53,470.48,0,0,1,0,3,1,0,0,13.0,61.8,2,4,3,0.03257,0
CUST-006044,LATAM,month-to-month,credit-card,fiber,61,16,88.68,472.23,1,0,0,0,2,0,2,2,19.98,61.8,56,17,2,0.051287,0
CUST-006045,Europe,one-year,digital-wallet,cable,25,75,83.77,603.68,0,1,1,0,3,3,0,0,17.06,89.7,20,3,1,0.000366,0
CUST-006046,Europe,one-year,invoice,fiber,20,16,63.14,513.84,0,1,0,0,0,0,1,1,10.97,49.7,24,9,0,0.020857,0
CUST-006047,Europe,month-to-month,bank-transfer,cable,28,11,97.0,576.33,0,1,0,0,2,0,1,1,1.04,66.4,52,9,2,0.013293,0
CUST-006048,North America,one-year,digital-wallet,5g,47,36,89.63,268.3,0,1,0,0,3,1,0,2,9.13,50.4,39,11,0,0.084076,0
CUST-006049,North America,month-to-month,credit-card,fiber,49,36,124.83,409.63,1,1,0,1,4,0,0,1,10.45,57.9,25,12,0,0.104788,0
CUST-006050,Europe,month-to-month,bank-transfer,fiber,53,37,88.1,738.54,1,1,1,0,1,3,0,1,5.95,67.8,-9,7,3,0.005095,0
CUST-006051,Europe,one-year,credit-card,cable,68,20,79.05,489.92,1,1,0,1,1,0,0,1,12.53,64.2,-19,11,5,0.001922,0
CUST-006052,Europe,month-to-month,credit-card,5g,76,33,105.67,40.0,1,0,0,1,3,0,0,1,4.94,42.4,66,0,2,0.080016,0
CUST-006053,APAC,two-year,bank-transfer,cable,71,32,59.06,436.53,1,1,1,0,0,1,2,0,0.0,98.8,18,3,3,4.7e-05,0
CUST-006054,North America,one-year,bank-transfer,fiber,37,11,98.94,334.79,1,1,0,0,1,0,2,0,8.21,65.2,6,19,3,0.025878,0
CUST-006055,North America,month-to-month,bank-transfer,cable,45,3,77.06,294.25,1,1,0,0,2,2,1,0,11.8,59.8,-4,7,1,0.463214,0
CUST-006056,North America,month-to-month,credit-card,cable,61,17,62.84,556.59,0,1,0,0,2,0,2,0,0.0,57.2,56,10,2,0.009203,0
CUST-006057,North America,two-year,credit-card,fiber,34,28,95.16,,0,1,1,0,1,0,1,2,4.15,64.8,37,11,1,0.005044,0
CUST-006058,Europe,month-to-month,credit-card,cable,75,8,34.68,445.16,1,1,0,0,0,0,2,0,23.61,66.7,39,4,2,0.003862,0
CUST-006059,APAC,one-year,bank-transfer,cable,26,20,105.81,316.68,1,1,0,0,1,1,0,0,4.11,71.9,16,21,3,0.012012,0
CUST-006060,LATAM,month-to-month,credit-card,fiber,46,29,94.09,445.58,1,1,0,0,0,0,0,1,5.31,62.8,7,17,2,0.024795,0
CUST-006061,Europe,two-year,bank-transfer,fiber,63,29,77.58,490.38,1,1,1,1,2,0,0,0,6.65,78.9,43,10,2,7.2e-05,0
CUST-006062,Europe,month-to-month,invoice,cable,26,65,114.73,449.83,0,0,0,1,1,1,0,0,1.23,79.6,45,9,0,0.00777,0
CUST-006063,North America,month-to-month,invoice,fiber,77,36,104.22,365.39,0,1,0,1,3,0,0,0,3.55,79.4,61,8,2,0.011408,0
CUST-006064,Europe,one-year,bank-transfer,fiber,26,6,61.48,449.34,1,1,0,1,2,1,1,0,5.79,66.9,12,5,0,0.005749,0
CUST-006065,North America,month-to-month,credit-card,cable,33,55,106.22,661.61,1,1,0,1,1,0,0,0,9.07,73.9,-1,0,6,0.00019,0
CUST-006066,APAC,one-year,bank-transfer,fiber,41,19,104.23,524.54,1,1,1,0,3,0,1,0,0.0,83.8,21,8,2,0.000769,0
CUST-006067,Europe,month-to-month,bank-transfer,fiber,56,12,81.37,371.58,1,1,1,0,1,1,0,0,11.99,76.1,64,4,0,0.004022,0
CUST-006068,North America,month-to-month,credit-card,5g,38,19,86.66,274.46,0,1,0,0,3,0,2,1,13.85,44.0,-24,1,4,0.660355,1
CUST-006069,North America,month-to-month,invoice,cable,52,12,131.38,189.25,0,0,1,0,0,2,1,0,11.6,56.6,30,5,4,0.587697,0
CUST-006070,North America,one-year,credit-card,fiber,37,3,101.87,,1,1,0,1,2,1,0,1,5.21,71.2,42,14,2,0.019447,0
